探测器编号 时间 桩号 车速 车牌
D202150120145 2021-04-25T08:54 K96+430 4330 蓝渝A603BM
D202150120145 2021-04-25T08:54 K96+430 4371 蓝渝A756HC
D202150120145 2021-04-25T08:54 K96+430 3630 蓝渝F531M7
D202150120145 2021-04-25T08:54 K96+430 4565 蓝渝FKZ389
D202150120145 2021-04-25T08:54 K96+430 4492 蓝渝F7F197
D202150120145 2021-04-25T08:54 K96+430 4334 NO
D202150120145 2021-04-25T08:54 K96+430 4045 蓝渝D428M1
D202150120145 2021-04-25T08:54 K96+430 5297 蓝渝FV1081
D202150120145 2021-04-25T08:54 K96+430 4870 蓝渝F0U989
D202150120145 2021-04-25T08:54 K96+430 4708 蓝渝FEW626
D202150120145 2021-04-25T08:54 K96+430 4141 蓝渝A6G629
D202150120145 2021-04-25T08:54 K96+430 3940 蓝渝AA7Z66
D202150120145 2021-04-25T08:54 K96+430 3710 蓝渝A076GT
D202150120145 2021-04-25T08:54 K96+430 4435 蓝渝F85W71
D202150120145 2021-04-25T08:54 K96+430 4496 蓝渝F06889
D202150120145 2021-04-25T08:54 K96+430 4008 蓝渝FBD966
D202150120145 2021-04-25T08:54 K96+430 4724 蓝渝A5SN53
D202150120145 2021-04-25T08:54 K96+430 4269 蓝渝F8A136
D202150120145 2021-04-25T08:54 K96+430 4932 蓝渝F8A136
D202150120145 2021-04-25T08:54 K96+430 4133 蓝渝A268YQ
D202150120145 2021-04-25T08:54 K96+430 5343 蓝渝AY22H1
D202150120145 2021-04-25T08:54 K96+430 3946 蓝渝FBR939
D202150120145 2021-04-25T08:54 K96+430 4108 蓝渝A386RC
D202150120145 2021-04-25T08:54 K96+430 4445 蓝渝F65Z57
D202150120145 2021-04-25T08:53 K96+430 4241 蓝渝AE528Z
D202150120145 2021-04-25T08:53 K96+430 3797 黄渝A13396D
D202150120145 2021-04-25T08:53 K96+430 5273 蓝渝FDW658
D202150120145 2021-04-25T08:53 K96+430 5163 蓝渝A895VF
D202150120145 2021-04-25T08:53 K96+430 4863 蓝渝FCD521
D202150120145 2021-04-25T08:53 K96+430 2650 黄渝F29500
D202150120145 2021-04-25T08:53 K96+430 5094 蓝渝AK50T3
D202150120145 2021-04-25T08:53 K96+430 4956 蓝渝AE2D25
D202150120145 2021-04-25T08:53 K96+430 4484 蓝粤S7F2G0
D202150120145 2021-04-25T08:53 K96+430 4255 蓝渝A81EH5
D202150120145 2021-04-25T08:53 K96+430 4409 NO
D202150120145 2021-04-25T08:53 K96+430 4814 蓝粤T6896V
D202150120145 2021-04-25T08:53 K96+430 3455 黄渝A03703D
D202150120145 2021-04-25T08:53 K96+430 5265 蓝渝AF673E
D202150120145 2021-04-25T08:53 K96+430 4764 蓝渝F670P7
D202150120145 2021-04-25T08:53 K96+430 3939 蓝渝AV6Z77
D202150120145 2021-04-25T08:53 K96+430 4993 蓝渝F6E839
D202150120145 2021-04-25T08:53 K96+430 4641 蓝粤SA988M
D202150120145 2021-04-25T08:53 K96+430 4218 蓝渝F5L236
D202150120145 2021-04-25T08:53 K96+430 4768 蓝渝DDU317
D202150120145 2021-04-25T08:52 K96+430 4975 蓝渝FJK687
D202150120145 2021-04-25T08:52 K96+430 3329 NO
D202150120145 2021-04-25T08:52 K96+430 4870 蓝渝F3V850
D202150120145 2021-04-25T08:52 K96+430 2566 NO
D202150120145 2021-04-25T08:52 K96+430 4302 蓝渝FCL192
D202150120145 2021-04-25T08:52 K96+430 4708 蓝渝FBY522
D202150120145 2021-04-25T08:52 K96+430 4959 蓝渝F83A50
D202150120145 2021-04-25T08:52 K96+430 5143 蓝渝A139KU
D202150120145 2021-04-25T08:52 K96+430 5383 蓝渝AR55R6
D202150120145 2021-04-25T08:52 K96+430 3921 蓝渝AE739V
D202150120145 2021-04-25T08:52 K96+430 4559 蓝渝AG28B5
D202150120145 2021-04-25T08:52 K96+430 4759 蓝渝F03B97
D202150120145 2021-04-25T08:52 K96+430 4427 蓝渝FFS009
D202150120145 2021-04-25T08:52 K96+430 4443 NO
D202150120145 2021-04-25T08:52 K96+430 4427 蓝渝A86T67
D202150120145 2021-04-25T08:52 K96+430 4354 蓝渝F17K00
D202150120145 2021-04-25T08:52 K96+430 3852 蓝渝D02G39
D202150120145 2021-04-25T08:52 K96+430 3844 蓝渝AP9H37
D202150120145 2021-04-25T08:52 K96+430 4225 蓝冀J301B9
D202150120145 2021-04-25T08:52 K96+430 4985 蓝渝FNJ308
D202150120145 2021-04-25T08:52 K96+430 4096 蓝苏M22318
D202150120145 2021-04-25T08:52 K96+430 4506 蓝渝F81A00
D202150120145 2021-04-25T08:52 K96+430 5470 蓝渝F77G09
D202150120145 2021-04-25T08:52 K96+430 4724 蓝渝F71W02
D202150120145 2021-04-25T08:52 K96+430 4486 蓝渝A378ME
D202150120145 2021-04-25T08:52 K96+430 3291 蓝渝F7W611
D202150120145 2021-04-25T08:52 K96+430 4351 蓝渝DDE903
D202150120145 2021-04-25T08:51 K96+430 4580 蓝渝F317B8
D202150120145 2021-04-25T08:51 K96+430 4901 NO
D202150120145 2021-04-25T08:51 K96+430 4584 蓝渝DDA267
D202150120145 2021-04-25T08:51 K96+430 4157 蓝渝FC3267
D202150120145 2021-04-25T08:51 K96+430 3849 蓝渝F85Z96
D202150120145 2021-04-25T08:51 K96+430 3901 蓝渝F1G916
D202150120145 2021-04-25T08:51 K96+430 4262 蓝渝AN720Y
D202150120145 2021-04-25T08:51 K96+430 5958 蓝渝A636JN
D202150120145 2021-04-25T08:51 K96+430 4877 蓝渝F8C760
D202150120145 2021-04-25T08:51 K96+430 5732 蓝渝FB1130
D202150120145 2021-04-25T08:51 K96+430 4697 蓝渝FKP115
D202150120145 2021-04-25T08:51 K96+430 4504 蓝渝DKN969
D202150120145 2021-04-25T08:51 K96+430 5706 蓝渝AL615W
D202150120145 2021-04-25T08:51 K96+430 4757 蓝渝AZA002
D202150120145 2021-04-25T08:51 K96+430 5033 蓝渝FHH139
D202150120145 2021-04-25T08:51 K96+430 5727 蓝渝F38C56
D202150120145 2021-04-25T08:51 K96+430 5754 蓝渝A3GY21
D202150120145 2021-04-25T08:51 K96+430 5757 蓝渝FQM055
D202150120145 2021-04-25T08:51 K96+430 4369 蓝渝F03D09
D202150120145 2021-04-25T08:51 K96+430 5452 蓝渝FJG056
D202150120145 2021-04-25T08:50 K96+430 4259 蓝渝AB083C
D202150120145 2021-04-25T08:50 K96+430 4448 绿渝AD90193
D202150120145 2021-04-25T08:50 K96+430 4080 蓝渝F13G31
D202150120145 2021-04-25T08:50 K96+430 4364 蓝渝DAF329
D202150120145 2021-04-25T08:50 K96+430 4470 蓝渝AD2Z68
D202150120145 2021-04-25T08:50 K96+430 4554 蓝豫UC0189
D202150120145 2021-04-25T08:50 K96+430 4389 蓝渝AL978S
D202150120145 2021-04-25T08:50 K96+430 4454 蓝渝F63D13
D202150120145 2021-04-25T08:50 K96+430 3931 蓝渝F38R31
D202150120145 2021-04-25T08:50 K96+430 4861 蓝渝F9B697
D202150120145 2021-04-25T08:50 K96+430 4578 蓝渝F698E0
D202150120145 2021-04-25T08:50 K96+430 4385 NO
D202150120145 2021-04-25T08:50 K96+430 5539 蓝渝A5211L
D202150120145 2021-04-25T08:50 K96+430 4508 蓝渝F09608
D202150120145 2021-04-25T08:50 K96+430 4349 蓝渝F093M5
D202150120145 2021-04-25T08:50 K96+430 4387 蓝渝FV7865
D202150120145 2021-04-25T08:50 K96+430 4607 蓝渝FKP220
D202150120145 2021-04-25T08:50 K96+430 3425 黄渝F29651
D202150120145 2021-04-25T08:50 K96+430 4663 蓝渝FQK599
D202150120145 2021-04-25T08:50 K96+430 5311 蓝渝DJD893
D202150120145 2021-04-25T08:50 K96+430 5449 蓝渝DY3601
D202150120145 2021-04-25T08:50 K96+430 4167 蓝渝AZ2X91
D202150120145 2021-04-25T08:49 K96+430 4726 蓝渝F6X257
D202150120145 2021-04-25T08:49 K96+430 4518 蓝渝F85A70
D202150120145 2021-04-25T08:49 K96+430 4789 蓝渝FFW518
D202150120145 2021-04-25T08:49 K96+430 5446 蓝渝A122MM
D202150120145 2021-04-25T08:49 K96+430 3481 蓝渝F952D1
D202150120145 2021-04-25T08:49 K96+430 4482 蓝渝F3G652
D202150120145 2021-04-25T08:49 K96+430 3729 蓝渝AJ56G7
D202150120145 2021-04-25T08:49 K96+430 3953 NO
D202150120145 2021-04-25T08:49 K96+430 5721 蓝渝F19Z68
D202150120145 2021-04-25T08:49 K96+430 4694 蓝渝F22C37
D202150120145 2021-04-25T08:49 K96+430 3929 蓝渝AL83P9
D202150120145 2021-04-25T08:49 K96+430 4227 蓝渝AP69R8
D202150120145 2021-04-25T08:49 K96+430 3859 蓝渝FFH736
D202150120145 2021-04-25T08:49 K96+430 4170 蓝渝FAB560
D202150120145 2021-04-25T08:49 K96+430 3717 绿渝AD15131
D202150120145 2021-04-25T08:49 K96+430 3901 蓝渝F3U919
D202150120145 2021-04-25T08:49 K96+430 4570 蓝渝D6G649
D202150120145 2021-04-25T08:49 K96+430 3569 蓝渝F1B259
D202150120145 2021-04-25T08:49 K96+430 3286 黄渝F09960
D202150120145 2021-04-25T08:49 K96+430 3575 NO
D202150120145 2021-04-25T08:49 K96+430 4402 蓝渝A0ED06
D202150120145 2021-04-25T08:49 K96+430 4575 NO
D202150120145 2021-04-25T08:49 K96+430 4360 黄贵E0329D
D202150120145 2021-04-25T08:49 K96+430 4637 NO
D202150120145 2021-04-25T08:49 K96+430 4810 蓝渝F3G621
D202150120145 2021-04-25T08:49 K96+430 3435 蓝渝A7AM30
D202150120145 2021-04-25T08:49 K96+430 3297 NO
D202150120145 2021-04-25T08:49 K96+430 3577 蓝渝FAG411
D202150120145 2021-04-25T08:49 K96+430 5259 蓝渝A397E5
D202150120145 2021-04-25T08:49 K96+430 5199 蓝渝A6979T
D202150120145 2021-04-25T08:49 K96+430 4544 蓝渝A941QG
D202150120145 2021-04-25T08:49 K96+430 4715 蓝渝D193K0
D202150120145 2021-04-25T08:49 K96+430 4330 蓝川RHJ916
D202150120145 2021-04-25T08:48 K96+430 4658 蓝渝FEE587
D202150120145 2021-04-25T08:48 K96+430 5173 蓝渝F85P75
D202150120145 2021-04-25T08:48 K96+430 4284 蓝渝A6ZM89
D202150120145 2021-04-25T08:48 K96+430 3798 蓝渝A1DB29
D202150120145 2021-04-25T08:48 K96+430 4505 蓝渝D25P07
D202150120145 2021-04-25T08:48 K96+430 4366 蓝渝FHC669
D202150120145 2021-04-25T08:48 K96+430 3814 蓝渝F08697
D202150120145 2021-04-25T08:48 K96+430 4744 蓝渝AF3M33
D202150120145 2021-04-25T08:48 K96+430 4381 蓝渝F58E18
D202150120145 2021-04-25T08:48 K96+430 5252 蓝渝FDK599
D202150120145 2021-04-25T08:48 K96+430 3736 蓝渝F0V789
D202150120145 2021-04-25T08:48 K96+430 4686 蓝渝D29309
D202150120145 2021-04-25T08:48 K96+430 4363 蓝渝FC0988
D202150120145 2021-04-25T08:48 K96+430 4040 蓝渝DLJ622
D202150120145 2021-04-25T08:48 K96+430 4865 蓝渝FRR570
D202150120145 2021-04-25T08:48 K96+430 5045 蓝渝DKL318
D202150120145 2021-04-25T08:48 K96+430 5452 蓝渝F99F98
D202150120145 2021-04-25T08:48 K96+430 4148 蓝渝F3Y536
D202150120145 2021-04-25T08:48 K96+430 5015 蓝渝AZ67B2
D202150120145 2021-04-25T08:48 K96+430 4373 蓝鄂A8PD56
D202150120145 2021-04-25T08:48 K96+430 4395 蓝渝FL2708
D202150120145 2021-04-25T08:48 K96+430 4622 蓝渝AE179G
D202150120145 2021-04-25T08:47 K96+430 3968 NO
D202150120145 2021-04-25T08:47 K96+430 4324 蓝渝FKC125
D202150120145 2021-04-25T08:47 K96+430 4305 蓝川XL153H
D202150120145 2021-04-25T08:47 K96+430 5872 蓝渝FGG308
D202150120145 2021-04-25T08:47 K96+430 3621 黄渝C81122
D202150120145 2021-04-25T08:47 K96+430 4056 蓝渝FNQ568
D202150120145 2021-04-25T08:47 K96+430 4639 蓝渝DJH019
D202150120145 2021-04-25T08:47 K96+430 4660 蓝渝A618JL
D202150120145 2021-04-25T08:47 K96+430 4932 蓝渝FL9251
D202150120145 2021-04-25T08:47 K96+430 4802 蓝渝FMW373
D202150120145 2021-04-25T08:47 K96+430 4665 蓝渝AK009P
D202150120145 2021-04-25T08:47 K96+430 5112 蓝渝FDR996
D202150120145 2021-04-25T08:47 K96+430 4582 蓝渝F7A030
D202150120145 2021-04-25T08:47 K96+430 3868 NO
D202150120145 2021-04-25T08:47 K96+430 4599 蓝渝F1B670
D202150120145 2021-04-25T08:47 K96+430 4568 蓝渝AA800N
D202150120145 2021-04-25T08:47 K96+430 4298 蓝渝FPQ958
D202150120145 2021-04-25T08:47 K96+430 4244 蓝渝FE9786
D202150120145 2021-04-25T08:47 K96+430 4980 蓝渝F3N651
D202150120145 2021-04-25T08:47 K96+430 4815 蓝渝AE728K
D202150120145 2021-04-25T08:47 K96+430 4569 蓝渝F3U630
D202150120145 2021-04-25T08:47 K96+430 3644 蓝渝A7735N
D202150120145 2021-04-25T08:47 K96+430 3268 蓝渝A0Q858
D202150120145 2021-04-25T08:47 K96+430 3614 蓝渝F7W917
D202150120145 2021-04-25T08:47 K96+430 4351 蓝渝F793N2
D202150120145 2021-04-25T08:47 K96+430 4252 NO
D202150120145 2021-04-25T08:47 K96+430 5444 蓝渝FL2196
D202150120145 2021-04-25T08:47 K96+430 5141 蓝渝F67Z72
D202150120145 2021-04-25T08:47 K96+430 4658 蓝渝F78Z82
D202150120145 2021-04-25T08:47 K96+430 5247 蓝渝FBT038
D202150120145 2021-04-25T08:47 K96+430 4837 蓝渝FBT038
D202150120145 2021-04-25T08:47 K96+430 4392 蓝渝A5BR73
D202150120145 2021-04-25T08:47 K96+430 4939 蓝渝F11K59
D202150120145 2021-04-25T08:47 K96+430 4771 蓝渝DDS551
D202150120145 2021-04-25T08:47 K96+430 5874 蓝渝FLH303
D202150120145 2021-04-25T08:46 K96+430 2646 蓝渝A2QF28
D202150120145 2021-04-25T08:46 K96+430 3029 蓝渝FV1188
D202150120145 2021-04-25T08:46 K96+430 4169 NO
D202150120145 2021-04-25T08:46 K96+430 3895 蓝渝FJF078
D202150120145 2021-04-25T08:46 K96+430 3989 蓝渝F50T66
D202150120145 2021-04-25T08:46 K96+430 3691 蓝渝A80CL0
D202150120145 2021-04-25T08:46 K96+430 3717 蓝渝A3896N
D202150120145 2021-04-25T08:46 K96+430 2733 蓝渝FBN165
D202150120145 2021-04-25T08:46 K96+430 4863 蓝渝FCA896
D202150120145 2021-04-25T08:46 K96+430 3705 黄渝A05622F
D202150120145 2021-04-25T08:46 K96+430 5109 蓝渝F88Y15
D202150120145 2021-04-25T08:46 K96+430 4048 蓝渝DH3127
D202150120145 2021-04-25T08:46 K96+430 4986 蓝渝A019XB
D202150120145 2021-04-25T08:46 K96+430 3476 蓝渝A09GC1
D202150120145 2021-04-25T08:46 K96+430 4389 蓝渝A09GC1
D202150120145 2021-04-25T08:46 K96+430 3214 蓝渝FBA622
D202150120145 2021-04-25T08:46 K96+430 4492 蓝渝FBH025
D202150120145 2021-04-25T08:46 K96+430 4821 蓝渝A73BA7
D202150120145 2021-04-25T08:46 K96+430 4828 蓝渝F12W17
D202150120145 2021-04-25T08:46 K96+430 4750 蓝渝FHQ895
D202150120145 2021-04-25T08:46 K96+430 4851 蓝渝AL53T8
D202150120145 2021-04-25T08:46 K96+430 5564 蓝渝F59C28
D202150120145 2021-04-25T08:46 K96+430 5247 蓝渝D7S387
D202150120145 2021-04-25T08:46 K96+430 3750 蓝渝B178X5
D202150120145 2021-04-25T08:46 K96+430 4116 蓝渝D19X69
D202150120145 2021-04-25T08:46 K96+430 3012 蓝渝F6W511
D202150120145 2021-04-25T08:46 K96+430 3369 蓝渝AQ802K
D202150120145 2021-04-25T08:46 K96+430 3888 NO
D202150120145 2021-04-25T08:46 K96+430 1799 NO
D202150120145 2021-04-25T08:46 K96+430 3810 蓝渝AA566J
D202150120145 2021-04-25T08:46 K96+430 4241 蓝渝FDD726
D202150120145 2021-04-25T08:45 K96+430 4351 蓝渝D88T26
D202150120145 2021-04-25T08:45 K96+430 2233 NO
D202150120145 2021-04-25T08:45 K96+430 3085 蓝渝AA9C19
D202150120145 2021-04-25T08:45 K96+430 4199 蓝渝DFP887
D202150120145 2021-04-25T08:45 K96+430 3631 蓝渝FBM521
D202150120145 2021-04-25T08:45 K96+430 3749 蓝渝D03B35
D202150120145 2021-04-25T08:45 K96+430 4482 蓝渝DG3128
D202150120145 2021-04-25T08:45 K96+430 4118 NO
D202150120145 2021-04-25T08:45 K96+430 4172 蓝渝FX1726
D202150120145 2021-04-25T08:45 K96+430 3677 蓝渝F06839
D202150120145 2021-04-25T08:45 K96+430 4671 蓝渝AR2C83
D202150120145 2021-04-25T08:45 K96+430 4204 蓝渝AC572R
D202150120145 2021-04-25T08:45 K96+430 2633 NO
D202150120145 2021-04-25T08:45 K96+430 4284 蓝渝F80A27
D202150120145 2021-04-25T08:45 K96+430 4951 蓝渝A33Z66
D202150120145 2021-04-25T08:45 K96+430 2784 蓝渝GFV839
D202150120145 2021-04-25T08:45 K96+430 4244 蓝渝F1U559
D202150120145 2021-04-25T08:45 K96+430 5300 蓝云JEX336
D202150120145 2021-04-25T08:45 K96+430 4369 蓝渝A0QV33
D202150120145 2021-04-25T08:45 K96+430 4253 蓝渝H53778
D202150120145 2021-04-25T08:45 K96+430 5221 蓝渝F2L919
D202150120145 2021-04-25T08:45 K96+430 3950 蓝渝A917LG
D202150120145 2021-04-25T08:45 K96+430 4704 蓝渝A6TU01
D202150120145 2021-04-25T08:45 K96+430 4101 蓝渝A328BP
D202150120145 2021-04-25T08:45 K96+430 2293 蓝鄂AH537M
D202150120145 2021-04-25T08:45 K96+430 4514 蓝渝AD685L
D202150120145 2021-04-25T08:45 K96+430 4207 蓝渝F03E05
D202150120145 2021-04-25T08:45 K96+430 4520 蓝渝A7200F
D202150120145 2021-04-25T08:45 K96+430 4108 蓝渝A1UG37
D202150120145 2021-04-25T08:45 K96+430 4317 蓝渝AL369T
D202150120145 2021-04-25T08:45 K96+430 4241 蓝渝FY7289
D202150120145 2021-04-25T08:45 K96+430 3675 蓝渝F3V097
D202150120145 2021-04-25T08:45 K96+430 4324 蓝渝AR1D67
D202150120145 2021-04-25T08:44 K96+430 4568 蓝渝F6X179
D202150120145 2021-04-25T08:44 K96+430 4684 蓝渝FRR851
D202150120145 2021-04-25T08:44 K96+430 3777 蓝渝A557TE
D202150120145 2021-04-25T08:44 K96+430 5881 蓝渝AR979V
D202150120145 2021-04-25T08:44 K96+430 4221 蓝渝FCV690
D202150120145 2021-04-25T08:44 K96+430 4188 蓝渝FQM869
D202150120145 2021-04-25T08:44 K96+430 4961 蓝渝F067D9
D202150120145 2021-04-25T08:44 K96+430 5079 蓝粤SU0P11
D202150120145 2021-04-25T08:44 K96+430 4409 蓝渝AC538B
D202150120145 2021-04-25T08:44 K96+430 5081 NO
D202150120145 2021-04-25T08:44 K96+430 4226 蓝渝FLJ960
D202150120145 2021-04-25T08:44 K96+430 4086 蓝渝A2FW23
D202150120145 2021-04-25T08:44 K96+430 4172 蓝渝F2F298
D202150120145 2021-04-25T08:44 K96+430 4470 蓝渝A337VH
D202150120145 2021-04-25T08:44 K96+430 4261 蓝渝FX3102
D202150120145 2021-04-25T08:44 K96+430 4168 蓝渝A809PL
D202150120145 2021-04-25T08:44 K96+430 4160 蓝渝A97BD7
D202150120145 2021-04-25T08:44 K96+430 4946 蓝渝FFM988
D202150120145 2021-04-25T08:44 K96+430 3925 蓝渝AX366M
D202150120145 2021-04-25T08:44 K96+430 4499 蓝渝FAW178
D202150120145 2021-04-25T08:44 K96+430 4042 NO
D202150120145 2021-04-25T08:44 K96+430 4478 蓝渝AK128K
D202150120145 2021-04-25T08:44 K96+430 4639 蓝渝D522T6
D202150120145 2021-04-25T08:44 K96+430 4192 蓝渝A857RP
D202150120145 2021-04-25T08:44 K96+430 4941 蓝渝FT3895
D202150120145 2021-04-25T08:44 K96+430 3477 蓝渝F51X81
D202150120145 2021-04-25T08:44 K96+430 4055 蓝渝F156D9
D202150120145 2021-04-25T08:44 K96+430 4576 蓝渝F99V76
D202150120145 2021-04-25T08:44 K96+430 3775 蓝渝F7U898
D202150120145 2021-04-25T08:44 K96+430 6015 蓝渝F37F30
D202150120145 2021-04-25T08:44 K96+430 4505 蓝渝B75K20
D202150120145 2021-04-25T08:44 K96+430 4661 蓝渝F155D6
D202150120145 2021-04-25T08:44 K96+430 4522 蓝渝A3KN77
D202150120145 2021-04-25T08:44 K96+430 5132 蓝粤SU0P11
D202150120145 2021-04-25T08:44 K96+430 4514 蓝渝F28F18
D202150120145 2021-04-25T08:43 K96+430 4060 蓝渝ATB588
D202150120145 2021-04-25T08:43 K96+430 6304 蓝渝AR27H2
D202150120145 2021-04-25T08:43 K96+430 4786 蓝渝FL2127
D202150120145 2021-04-25T08:43 K96+430 4995 蓝渝F970R7
D202150120145 2021-04-25T08:43 K96+430 4176 蓝渝F310K2
D202150120145 2021-04-25T08:43 K96+430 4256 蓝渝AW02H7
D202150120145 2021-04-25T08:43 K96+430 5371 蓝渝FAE916
D202150120145 2021-04-25T08:43 K96+430 4343 蓝渝F8F857
D202150120145 2021-04-25T08:43 K96+430 4968 蓝渝FBY383
D202150120145 2021-04-25T08:43 K96+430 5313 蓝渝FCH990
D202150120145 2021-04-25T08:43 K96+430 4735 蓝渝F93U37
D202150120145 2021-04-25T08:43 K96+430 4580 蓝渝F38R31
D202150120145 2021-04-25T08:43 K96+430 4518 蓝渝FB2982
D202150120145 2021-04-25T08:43 K96+430 4098 蓝渝A318QC
D202150120145 2021-04-25T08:43 K96+430 4941 NO
D202150120145 2021-04-25T08:43 K96+430 4786 蓝渝DJR585
D202150120145 2021-04-25T08:43 K96+430 4334 蓝渝A525GR
D202150120145 2021-04-25T08:43 K96+430 3868 NO
D202150120145 2021-04-25T08:43 K96+430 4079 蓝渝FPS030
D202150120145 2021-04-25T08:43 K96+430 3678 蓝渝F1C738
D202150120145 2021-04-25T08:43 K96+430 3800 蓝渝AE2Y97
D202150120145 2021-04-25T08:43 K96+430 3359 蓝渝DEP566
D202150120145 2021-04-25T08:43 K96+430 4510 蓝渝DFX852
D202150120145 2021-04-25T08:42 K96+430 4491 蓝渝FQK599
D202150120145 2021-04-25T08:42 K96+430 5081 蓝渝FCC870
D202150120145 2021-04-25T08:42 K96+430 6380 NO
D202150120145 2021-04-25T08:42 K96+430 3487 蓝渝F61P71
D202150120145 2021-04-25T08:42 K96+430 4362 蓝渝FFQ509
D202150120145 2021-04-25T08:42 K96+430 4613 蓝渝A2522B
D202150120145 2021-04-25T08:42 K96+430 3773 蓝渝DFR301
D202150120145 2021-04-25T08:42 K96+430 2986 蓝渝DJH019
D202150120145 2021-04-25T08:42 K96+430 4720 蓝渝AW8M82
D202150120145 2021-04-25T08:42 K96+430 4638 蓝渝F37D20
D202150120145 2021-04-25T08:42 K96+430 5912 蓝渝D506D9
D202150120145 2021-04-25T08:42 K96+430 5491 蓝渝FHD655
D202150120145 2021-04-25T08:42 K96+430 3505 黄渝A18699D
D202150120145 2021-04-25T08:42 K96+430 5582 蓝渝A50H05
D202150120145 2021-04-25T08:42 K96+430 4516 NO
D202150120145 2021-04-25T08:42 K96+430 3944 蓝渝AV9072
D202150120145 2021-04-25T08:42 K96+430 4966 蓝渝FPC101
D202150120145 2021-04-25T08:42 K96+430 2526 蓝渝FCG503
D202150120145 2021-04-25T08:42 K96+430 3463 蓝渝FRH106
D202150120145 2021-04-25T08:42 K96+430 4531 蓝渝FJY114
D202150120145 2021-04-25T08:42 K96+430 4837 蓝渝D263X3
D202150120145 2021-04-25T08:42 K96+430 4532 蓝渝AU7U71
D202150120145 2021-04-25T08:42 K96+430 4643 蓝渝F82A67
D202150120145 2021-04-25T08:42 K96+430 4524 蓝渝D7J690
D202150120145 2021-04-25T08:42 K96+430 4149 蓝渝A028UM
D202150120145 2021-04-25T08:42 K96+430 4040 蓝渝D55S12
D202150120145 2021-04-25T08:41 K96+430 4530 NO
D202150120145 2021-04-25T08:41 K96+430 4773 蓝渝A939SR
D202150120145 2021-04-25T08:41 K96+430 4563 蓝渝A799ER
D202150120145 2021-04-25T08:41 K96+430 4111 蓝渝D1Q039
D202150120145 2021-04-25T08:41 K96+430 4661 蓝渝D008U3
D202150120145 2021-04-25T08:41 K96+430 4557 蓝渝F17U07
D202150120145 2021-04-25T08:41 K96+430 4234 蓝渝A8LH83
D202150120145 2021-04-25T08:41 K96+430 4567 蓝渝F9D951
D202150120145 2021-04-25T08:41 K96+430 4622 蓝渝A3SD02
D202150120145 2021-04-25T08:41 K96+430 4466 蓝渝F2W920
D202150120145 2021-04-25T08:41 K96+430 3673 蓝渝AT618E
D202150120145 2021-04-25T08:41 K96+430 4856 蓝渝FCA602
D202150120145 2021-04-25T08:41 K96+430 5180 蓝渝F780P8
D202150120145 2021-04-25T08:41 K96+430 4739 蓝渝D598W0
D202150120145 2021-04-25T08:41 K96+430 4096 蓝渝A9139S
D202150120145 2021-04-25T08:41 K96+430 5099 蓝渝DGQ720
D202150120145 2021-04-25T08:41 K96+430 4702 蓝渝A97T33
D202150120145 2021-04-25T08:41 K96+430 6276 蓝渝A2JF39
D202150120145 2021-04-25T08:41 K96+430 6320 蓝渝F58D13
D202150120145 2021-04-25T08:41 K96+430 4336 蓝渝F52V39
D202150120145 2021-04-25T08:41 K96+430 5780 蓝渝F3C976
D202150120145 2021-04-25T08:41 K96+430 6158 蓝渝AJ918R
D202150120145 2021-04-25T08:40 K96+430 4420 蓝渝F7Y573
D202150120145 2021-04-25T08:40 K96+430 4702 NO
D202150120145 2021-04-25T08:40 K96+430 4255 蓝渝AT1123
D202150120145 2021-04-25T08:40 K96+430 4338 蓝渝F8F105
D202150120145 2021-04-25T08:40 K96+430 4489 蓝渝A2WH25
D202150120145 2021-04-25T08:40 K96+430 4307 蓝渝F3X669
D202150120145 2021-04-25T08:40 K96+430 4244 蓝渝DHZ882
D202150120145 2021-04-25T08:40 K96+430 4188 蓝渝AE161P
D202150120145 2021-04-25T08:40 K96+430 4514 蓝渝A5178T
D202150120145 2021-04-25T08:40 K96+430 4221 NO
